,ABBV_pred,AMGN_pred,AZN_pred,BIIB_pred,BMY_pred,CRXT_pred,GILD_pred,GRFS_pred,GSK_pred,HCM_pred,HZNP_pred,JNJ_pred,LLY_pred,MRK_pred,NVO_pred,NVS_pred,OGN_pred,PFE_pred,SNY_pred,TSVT_pred,ABBV,AMGN,AZN,BIIB,BMY,CRXT,GILD,GRFS,GSK,HCM,HZNP,JNJ,LLY,MRK,NVO,NVS,OGN,PFE,SNY,TSVT,DEXJPUS,DEXUSUK,SP500,DJIA,VIXCLS,ABBV_DT,ABBV_3DT,ABBV_6DT,ABBV_12DT,AMGN_DT,AMGN_3DT,AMGN_6DT,AMGN_12DT,AZN_DT,AZN_3DT,AZN_6DT,AZN_12DT,BIIB_DT,BIIB_3DT,BIIB_6DT,BIIB_12DT,BMY_DT,BMY_3DT,BMY_6DT,BMY_12DT,CRXT_DT,CRXT_3DT,CRXT_6DT,CRXT_12DT,GILD_DT,GILD_3DT,GILD_6DT,GILD_12DT,GRFS_DT,GRFS_3DT,GRFS_6DT,GRFS_12DT,GSK_DT,GSK_3DT,GSK_6DT,GSK_12DT,HCM_DT,HCM_3DT,HCM_6DT,HCM_12DT,HZNP_DT,HZNP_3DT,HZNP_6DT,HZNP_12DT,JNJ_DT,JNJ_3DT,JNJ_6DT,JNJ_12DT,LLY_DT,LLY_3DT,LLY_6DT,LLY_12DT,MRK_DT,MRK_3DT,MRK_6DT,MRK_12DT,NVO_DT,NVO_3DT,NVO_6DT,NVO_12DT,NVS_DT,NVS_3DT,NVS_6DT,NVS_12DT,OGN_DT,OGN_3DT,OGN_6DT,OGN_12DT,PFE_DT,PFE_3DT,PFE_6DT,PFE_12DT,SNY_DT,SNY_3DT,SNY_6DT,SNY_12DT
2016-11-17,-0.019475372074859276,-0.013183863548327679,-0.00918278963306296,-0.04516372208300634,0.005278816279713272,-0.02016012525173808,-0.0018541431579333079,0.0006445462325594953,0.010606850010707713,0.04557334317455375,-0.005568498758936613,-0.014267260611208421,-0.11713957439251654,-0.007845561869054052,-0.023414577120361102,-0.0416609438633091,-0.0014833366342518737,-0.0012612221239902688,-0.028456672359745916,0.2821257827928777,0.003549632223726949,0.0020155792849020308,0.003926590337178213,-0.0006619643987879743,0.0007758839401009013,-0.02016012525173808,0.0002671325134994603,-0.0005481892772690829,0.0014729276635680967,0.0036435745553263384,0.006470143684976744,0.0019310361222249742,0.0053998159787711835,0.002002772483309851,0.005444724018559929,0.0018064516204828705,-0.0014833366342518737,0.002776036959689414,0.0017526992609431485,0.2821257827928777,0.00018562061271803126,-3.460969298689564e-05,0.0026521995742960543,0.00221988630855243,0.0017001304610875147,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2016-11-25,-0.01800946923090674,-0.009812453392464171,-0.045676883119145195,-0.02659566629014609,-0.018063348132330237,-0.02016012525173808,-0.04085517638485925,-0.02412888955466741,-0.030305499726960505,0.13313354138775724,-0.07686798744268497,-0.01919657112740314,-0.020610385077740823,-0.017513126302030724,0.0560668570909022,-0.020472610143540848,-0.0014833366342518737,-0.0018953195955511148,0.004507913902703997,0.2821257827928777,-0.019475372074859276,-0.013183863548327679,-0.00918278963306296,-0.04516372208300634,0.005278816279713272,-0.02016012525173808,-0.0018541431579333079,0.0006445462325594953,0.010606850010707713,0.04557334317455375,-0.005568498758936613,-0.014267260611208421,-0.11713957439251654,-0.007845561869054052,-0.023414577120361102,-0.0416609438633091,-0.0014833366342518737,-0.0012612221239902688,-0.028456672359745916,0.2821257827928777,0.02378509837715903,0.010892035552647922,0.014311148065895729,0.01495080330044729,-0.040497792863987137,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2016-12-02,0.034888116093429566,-0.0038960915436909715,0.04788852884349115,-0.032210161329342846,0.01911579121907181,-0.02016012525173808,0.0038591166559935886,-0.007986991372169072,0.0023846309213424455,-0.025389210096549597,-0.294067561555841,0.002676064557508795,0.002065166968954202,0.0016345897020149103,0.06060726293740837,0.022769504196007873,-0.0014833366342518737,0.002210640273048181,0.009450517693908367,0.2821257827928777,-0.01800946923090674,-0.009812453392464171,-0.045676883119145195,-0.02659566629014609,-0.018063348132330237,-0.02016012525173808,-0.04085517638485925,-0.02412888955466741,-0.030305499726960505,0.13313354138775724,-0.07686798744268497,-0.01919657112740314,-0.020610385077740823,-0.017513126302030724,0.0560668570909022,-0.020472610143540848,-0.0014833366342518737,-0.0018953195955511148,0.004507913902703997,0.2821257827928777,0.005199853077080263,0.017736178929214946,-0.009715646305729742,0.0009540073203062605,0.13474621358785432,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2016-12-09,0.010989312103656612,0.040439905619739314,0.025446518437340693,-0.004772098012305825,0.02732318393190214,-0.02016012525173808,0.02549208192006347,0.049944810154894714,0.019651808542013427,0.0021405454664091828,0.10306527110801733,0.03173771986318119,0.07739774407751465,0.02721297842541448,-0.011999676448992691,0.028831732942243615,-0.0014833366342518737,0.035330710452921466,-0.047133205195406536,0.2821257827928777,0.034888116093429566,-0.0038960915436909715,0.04788852884349115,-0.032210161329342846,0.01911579121907181,-0.02016012525173808,0.0038591166559935886,-0.007986991372169072,0.0023846309213424455,-0.025389210096549597,-0.294067561555841,0.002676064557508795,0.002065166968954202,0.0016345897020149103,0.06060726293740837,0.022769504196007873,-0.0014833366342518737,0.002210640273048181,0.009450517693908367,0.2821257827928777,0.01231833162588547,-0.007517344994989461,0.030365268448154126,0.030131800605934345,-0.1837389914749279,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2016-12-16,0.001926865884628537,-0.012259155846407133,-0.01993912594429048,0.00393778459882288,0.016747235861930054,-0.02016012525173808,-0.006227424926621872,0.020305266499258234,-0.004941993996814276,-0.012551729806327572,0.03467172792757056,0.0006899082782219068,0.006526425806317349,-0.047221892005937516,0.0028034718192375685,0.0009748692731617048,-0.0014833366342518737,-0.011022719586241347,0.023844181095983963,0.2821257827928777,0.010989312103656612,0.040439905619739314,0.025446518437340693,-0.004772098012305825,0.02732318393190214,-0.02016012525173808,0.02549208192006347,0.049944810154894714,0.019651808542013427,0.0021405454664091828,0.10306527110801733,0.03173771986318119,0.07739774407751465,0.02721297842541448,-0.011999676448992691,0.028831732942243615,-0.0014833366342518737,0.035330710452921466,-0.047133205195406536,0.2821257827928777,0.02206950591929946,-0.008935754367661086,-0.000646360922095468,0.004371695431251155,0.03758271114904277,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2016-12-23,0.0011222672466870698,0.021322697135778057,0.014540506366400585,0.014432930415756218,-0.0026876627652585583,-0.02016012525173808,0.007036687201919634,0.011243144792167925,0.012696334901543427,0.07606514180317037,-0.007667455358012276,-0.0010353023008748963,0.010917275919578806,0.009857373120318869,0.005583474876304173,0.013547284946750615,-0.0014833366342518737,0.01588285212380658,0.0385188104311176,0.2821257827928777,0.001926865884628537,-0.012259155846407133,-0.01993912594429048,0.00393778459882288,0.016747235861930054,-0.02016012525173808,-0.006227424926621872,0.020305266499258234,-0.004941993996814276,-0.012551729806327572,0.03467172792757056,0.0006899082782219068,0.006526425806317349,-0.047221892005937516,0.0028034718192375685,0.0009748692731617048,-0.0014833366342518737,-0.011022719586241347,0.023844181095983963,0.2821257827928777,-0.004426292551832134,-0.018277904718065757,0.002529933722377642,0.004545322958131592,-0.06431996578755905,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2017-01-03,0.02625068253962537,0.05190377069708685,0.03684451840973235,0.020628440007032012,0.015457400880667826,-0.02016012525173808,0.011396249673309988,0.0413682161950506,0.012790969832449317,-0.0873154681666839,0.06863761315928585,0.002758700801646974,0.022139299894338826,-0.0038312797385589015,0.0025024286250352468,0.017422481439836268,-0.0014833366342518737,0.013245435818503015,0.0007310108008256044,0.2821257827928777,0.0011222672466870698,0.021322697135778057,0.014540506366400585,0.014432930415756218,-0.0026876627652585583,-0.02016012525173808,0.007036687201919634,0.011243144792167925,0.012696334901543427,0.07606514180317037,-0.007667455358012276,-0.0010353023008748963,0.010917275919578806,0.009857373120318869,0.005583474876304173,0.013547284946750615,-0.0014833366342518737,0.01588285212380658,0.0385188104311176,0.2821257827928777,0.0013605444275608392,-0.0004078802520144087,-0.004882142637079312,-0.0031777623736299887,0.06927084230180602,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2017-01-10,-0.028301543941251506,-0.019013125780893425,-0.008733668870104516,-0.04878856547966848,-0.06741021842822237,-0.02016012525173808,-0.0391512312437623,-0.005977277600917041,-0.011504604897870419,0.01088944126446112,-0.05511188810789669,-0.01264850629896408,0.016385069932493224,0.02064665312086822,0.0008327532183209918,-0.03041316508448544,-0.0014833366342518737,-0.04307994643781621,-0.007089681710541029,0.2821257827928777,0.02625068253962537,0.05190377069708685,0.03684451840973235,0.020628440007032012,0.015457400880667826,-0.02016012525173808,0.011396249673309988,0.0413682161950506,0.012790969832449317,-0.0873154681666839,0.06863761315928585,0.002758700801646974,0.022139299894338826,-0.0038312797385589015,0.0025024286250352468,0.017422481439836268,-0.0014833366342518737,0.013245435818503015,0.0007310108008256044,0.2821257827928777,-0.016622780147489635,-0.007452636762749626,0.004890957520127692,-0.0013201707418684094,-0.11186671948056448,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2017-01-18,-0.004551267188880548,-0.01077843757547381,-0.043383619319221634,-0.03724950919372727,-0.1236189112761763,-0.02016012525173808,-0.0030544824043321483,0.008358458008085545,-0.0002572539845111521,0.008626932207028482,-0.046631320964076295,-0.01670382230649281,-0.03517845250259288,-0.001472421285153569,-0.023583357016693896,0.0037486245371010085,-0.0014833366342518737,-0.023374236584023045,-0.02157536065561727,0.2821257827928777,-0.028301543941251506,-0.019013125780893425,-0.008733668870104516,-0.04878856547966848,-0.06741021842822237,-0.02016012525173808,-0.0391512312437623,-0.005977277600917041,-0.011504604897870419,0.01088944126446112,-0.05511188810789669,-0.01264850629896408,0.016385069932493224,0.02064665312086822,0.0008327532183209918,-0.03041316508448544,-0.0014833366342518737,-0.04307994643781621,-0.007089681710541029,0.2821257827928777,-0.0249076709795526,0.015638751605361517,-0.0015086176580965116,-0.007523363537133676,0.1028707402297373,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
2017-01-25,-0.008015254797584692,0.035507003681036764,0.017075659119848208,0.030456690038136003,-0.0052606458247863586,-0.02016012525173808,0.012575148318372698,0.022921838128632466,0.014807439778986797,-0.0007160923164986066,0.010350173025099885,0.0038048338895597666,0.03608090987830703,0.016561527811091104,0.041458123068694785,0.017310514591236004,-0.0014833366342518737,0.02220762041626001,0.02451514810450428,0.2821257827928777,-0.004551267188880548,-0.01077843757547381,-0.043383619319221634,-0.03724950919372727,-0.1236189112761763,-0.02016012525173808,-0.0030544824043321483,0.008358458008085545,-0.0002572539845111521,0.008626932207028482,-0.046631320964076295,-0.01670382230649281,-0.03517845250259288,-0.001472421285153569,-0.023583357016693896,0.0037486245371010085,-0.0014833366342518737,-0.023374236584023045,-0.02157536065561727,0.2821257827928777,0.0017621149933990665,0.024952154984908298,0.011588091845577075,0.01323162676290579,-0.14365573129016473,0.0036514958136941375,0.010787483842841063,0.020557062622114503,0.04081548057582768,0.0015004535031464636,0.004989534995145948,0.010342462401719547,0.023785820881250253,0.003748265290563222,0.012119267223522157,0.02395992625417099,0.047754796277622705,-0.0001245075252565498,-0.00014811960231620773,-0.0005934061681157234,0.0005758512644499157,0.0011307859572607876,0.0037281640225141845,0.005881202500908942,0.011707666411977815,-0.027761915335031622,-0.08554463038649934,-0.1757718615870005,-0.25561429548103937,0.000735649193015676,0.0014427857649798143,0.0025120510549319222,0.005749569575510444,-0.0010988026419430502,-0.0027034403769875563,-0.003745947119855147,-0.002224279803498367,0.0013480846258611986,0.004123847683232502,0.007229239229430967,0.014473333223502114,0.0034317485081156933,0.009973747456438982,0.02054753295105736,0.04599831104463898,0.007841784543385267,0.024063691646914596,0.04779908144366026,0.09305299042720508,0.0019976561229727496,0.006123186521361184,0.011962507484049178,0.024703727213733363,0.005466190699592797,0.016522679686961618,0.03212017705066775,0.06543830420876899,0.0018905011740913082,0.0061142217690436755,0.01191286493990467,0.021970034051737673,0.005420618332821948,0.016000233139913528,0.030378882328503727,0.059769298653850035,0.0015971725185131363,0.00510165790417489,0.010468271259785975,0.022829735404281636,0.012098108177247336,0.042941474722388365,0.07440052873150475,0.08808686619096188,0.0027385285729577343,0.007621459561948523,0.013812857104996515,0.028137978368873495,0.0016043715565668211,0.005225085295689122,0.00995431063058787,0.02028035904544906
